V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,
-0.77345,0.85311,0.81825,-0.23607,0.80346,-1.4387,0.79948,-0.007989,-0.76109,-1.0445,1.5041,-0.29163,-1.6154,-0.66529,-0.29298,0.80311,0.46215,0.83464,-0.6518,-0.10086,0.035362,-0.11689,-0.17893,0.40016,-0.026231,0.16516,0.027762,0.13298,0.76,0
-0.848,1.0435,1.2674,1.1355,0.021362,0.33691,0.39848,0.3174,-0.028658,0.53403,0.81128,-0.071003,-1.9691,0.45001,-0.26317,-0.96836,0.45925,0.0037712,1.0007,0.12862,-0.024046,0.21501,-0.13198,-0.0074156,-0.13658,-0.24296,0.38293,0.27642,20.22,0
0.086996,-0.051989,-0.49788,-3.1519,2.5584,2.7967,0.47028,0.26533,0.91951,-0.73559,0.20872,0.017131,-0.11087,-0.042677,1.6541,-0.39265,-0.87596,0.18395,1.2594,0.16723,-0.23943,-0.43734,0.018426,1.013,-0.25893,-0.29319,-0.39496,-0.436,10.84,0
-0.77329,-4.146,-0.93204,0.027094,-1.6983,0.46019,0.73734,-0.31422,-0.84267,0.017276,-0.61756,-0.1975,1.595,-0.25988,1.221,1.3246,0.12054,-1.2486,-0.0050698,2.4428,0.89098,0.026123,-1.1348,-0.65496,0.098386,-0.20915,-0.17171,0.20806,1142,0
0.92102,-0.16245,-0.094331,0.47408,-0.021486,-0.39751,0.48264,-0.1175,-0.57784,-0.018607,1.8376,1.4507,0.67974,0.59372,0.24973,-0.084367,-0.25971,-0.895,-0.010374,0.21451,-0.20938,-0.93011,0.02851,0.032682,0.15513,0.13325,-0.073534,0.022349,149.9,0
1.0691,0.043786,0.30987,1.3167,-0.46239,-0.85789,0.2079,-0.19127,0.056398,0.041567,-0.50736,-0.10867,-0.47326,0.45205,1.0057,0.18544,-0.43998,0.012539,-0.49859,-0.0019983,0.11578,0.16478,-0.17756,0.39189,0.62468,-0.28838,-0.0013118,0.035812,89.4,0
1.107,0.21644,0.53838,1.4764,-0.25194,-0.34068,0.15409,-0.086503,0.14442,-0.15737,-0.10756,1.0663,0.62079,-0.070889,-0.20386,-0.85348,0.33648,-1.1795,-0.50173,-0.11185,-0.060037,0.059884,-0.047526,0.44399,0.6403,-0.33766,0.042108,0.024265,26.72,0
-1.0351,0.99601,2.1925,-0.17045,-0.30232,-0.14226,0.22343,0.28904,0.094141,-0.15786,-0.38637,-0.62863,-1.024,0.098434,1.5623,0.16858,-0.14883,-0.28593,-0.48336,0.18029,-0.098,-0.17025,-0.13723,0.055228,0.079348,0.30203,0.39138,0.1966,5.99,0
1.2125,-0.099054,-1.1921,0.28632,2.1605,3.6163,-0.40421,0.84233,0.16936,-0.030522,-0.54196,0.23721,-0.21813,0.19744,-0.14785,-0.09783,-0.51005,-0.070939,0.35517,0.014777,-0.1675,-0.49469,-0.14979,1.0112,0.88355,-0.32943,0.02037,0.017037,34.7,0
-0.6583,0.40679,2.0375,-0.2913,0.14791,-0.35086,0.94537,-0.17256,0.025133,-0.77813,-0.19629,0.63296,0.37403,-0.5316,-0.61506,-0.51808,0.0038809,-1.289,-0.7978,0.064133,-0.1561,-0.2388,0.089877,0.4212,-0.35249,0.074783,-0.094192,-0.092493,54.99,0
0.9596,0.37071,0.88861,2.3432,0.35249,1.3655,-0.27777,0.51605,-0.70093,0.46822,0.74561,0.37353,-0.22392,0.41744,1.6784,-0.5157,0.66248,-2.5142,-2.5897,-0.2984,-0.15555,-0.40324,0.3565,-0.69688,-0.19872,-0.22027,0.068546,0.020797,7.55,0
-0.65344,0.16023,1.5923,1.2968,0.99717,-0.343,0.46994,-0.13247,-0.19779,-0.10501,-0.54366,0.30223,0.14121,-0.20788,0.024108,-1.2069,0.39484,-0.75096,0.44056,0.22592,0.038363,0.33645,-0.014883,0.10296,-0.26532,-0.34864,0.011238,-0.049478,19.85,0
-1.4947,0.83724,2.6282,3.1454,-0.6091,0.2585,-0.012189,0.10214,-0.28616,1.1986,-0.5503,-0.10685,0.20801,-0.68051,0.50776,-0.26026,0.24663,0.0088555,0.89942,-0.028352,-0.14005,0.35504,0.33272,0.71819,-0.21937,0.11893,-0.31749,-0.34078,28.28,0
1.233,0.18945,0.49104,0.63367,-0.51157,-0.99061,0.06624,-0.19694,0.075921,-0.06606,-0.25574,0.25516,0.10525,0.28468,1.0573,0.31589,-0.41194,-0.51191,-0.12043,-0.077871,-0.25157,-0.77014,0.126,0.36963,0.2056,0.094062,-0.033138,0.02099,15.99,0
1.1569,0.037215,0.5568,0.51951,-0.47975,-0.35271,-0.22249,0.15824,0.011252,0.10558,1.6121,0.35449,-1.4345,0.79699,0.74511,0.22287,-0.2292,-0.36481,-0.2541,-0.22185,-0.18266,-0.61227,0.1973,0.17488,0.032497,0.09948,-0.026816,0.0041986,2.69,0
-0.7702,0.48357,1.9011,-0.0018763,0.024245,-1.1719,0.66648,-0.094603,-0.13667,-0.84251,-0.40824,0.50305,-0.010589,-0.20001,-0.90869,-0.32359,-0.022104,-0.79668,-0.47951,-0.033831,-0.057336,-0.1558,0.018108,0.94156,-0.16858,0.056171,0.058979,0.13419,22.36,0
0.2985,2.1427,-1.5421,1.5613,0.93811,-2.1457,1.4056,-0.77846,0.32864,0.1275,1.6128,-0.096377,0.65479,-4.3184,1.0386,0.40469,2.7292,1.1159,-0.70381,0.67695,-0.29099,-0.00023469,0.092174,0.58621,-0.39731,-0.48095,0.25115,-0.24228,0.78,0
-0.60803,0.30669,1.473,1.1911,0.021265,0.88844,1.1905,0.042147,-0.44643,-0.080386,0.6604,-0.11161,-1.469,0.28537,-0.23717,-0.91282,0.24291,0.12272,1.1751,0.37409,0.046506,0.16516,0.063974,-0.33379,0.13178,-0.21769,-0.082183,-0.11673,168.56,0
-1.7666,2.353,-0.0099552,-0.36374,1.461,-0.20483,0.90582,-3.3841,0.38855,0.79107,-0.27026,0.047399,1.6428,-2.6781,0.72804,0.28911,0.38446,0.45455,0.11399,0.072645,1.9643,-0.88322,-0.2477,-0.75861,0.08645,0.20279,-0.89886,-0.94434,0.76,0
-2.2206,1.0292,-0.69772,-1.2682,2.8022,3.3229,0.19704,-0.5213,0.8596,1.5939,0.3112,-0.43371,-0.087315,-1.1082,1.3087,0.52148,-0.73566,0.16541,0.31452,-0.11153,0.11045,-1.1785,0.50891,0.92339,0.21376,0.033507,-0.14202,-0.26384,9.47,0
-0.42607,-0.060304,2.2208,0.024742,-0.58496,0.46062,-0.32253,0.43478,1.2524,-1.0121,-1.379,0.20332,-0.8556,-0.92617,-1.5737,-0.49308,0.32913,-0.61819,-0.70841,-0.20008,0.14949,0.76988,-0.092634,0.15054,-0.23423,0.50471,0.069158,0.041024,21.8,0
1.3319,-0.57996,0.42261,-0.89775,-0.74625,-0.056273,-0.75032,0.12848,-0.96468,0.73639,1.391,-0.0080489,-0.12942,0.094277,0.38882,1.2366,0.15154,-1.399,0.67258,0.052489,-0.03907,-0.25517,0.10933,-0.32845,0.16225,-0.44728,0.020071,0.0062305,14.48,0
1.1623,1.2482,-1.5813,1.475,1.1384,-1.0204,0.63839,-0.13676,-0.8055,-1.444,2.8469,0.62755,0.38778,-3.2791,0.55344,0.91063,2.6983,1.303,-0.91015,-0.0168,-0.12401,-0.22715,-0.19918,-0.28976,0.77624,-0.28395,0.056747,0.084706,1,0
1.239,0.29328,0.086472,1.1783,0.37334,0.3256,0.11932,-0.025476,0.17321,-0.15419,-1.0893,0.87071,1.1777,-0.21774,-0.16108,-0.53376,-0.10837,-0.84842,-0.056693,-0.10357,-0.14814,-0.11189,-0.17321,-0.71473,0.81736,-0.26384,0.047777,0.0087354,1,0
0.926,-0.3581,1.3767,1.9008,-1.0577,0.30189,-0.46227,0.25042,1.254,-0.43637,-0.68129,0.99998,-0.65325,-0.63639,-1.7027,-1.2804,0.98764,-1.4788,-0.043612,-0.12412,-0.34757,-0.67681,0.10057,0.59599,0.32212,-0.5475,0.078786,0.043819,70.6,0
1.1482,0.085837,0.1207,1.1267,0.21471,0.53738,-0.049989,0.18618,0.11178,0.046609,0.50765,0.86954,-0.32274,0.26932,-0.71747,-0.31373,-0.22391,-0.22779,0.17913,-0.1484,-0.091112,-0.095475,-0.16675,-0.65343,0.71302,-0.28804,0.031507,0.00037162,19.77,0
1.0384,0.12749,0.18446,1.1099,0.4417,0.94528,-0.036715,0.35099,0.11895,-0.24329,0.57806,0.67473,-0.53423,0.4466,1.1229,-1.768,1.2412,-2.4495,-1.7473,-0.33552,0.10252,0.60509,0.023092,-0.62646,0.47912,-0.16694,0.081247,0.0011916,1.18,0
1.0384,0.12749,0.18446,1.1099,0.4417,0.94528,-0.036715,0.35099,0.11895,-0.24329,0.57806,0.67473,-0.53423,0.4466,1.1229,-1.768,1.2412,-2.4495,-1.7473,-0.33552,0.10252,0.60509,0.023092,-0.62646,0.47912,-0.16694,0.081247,0.0011916,1.18,0
1.0384,0.12749,0.18446,1.1099,0.4417,0.94528,-0.036715,0.35099,0.11895,-0.24329,0.57806,0.67473,-0.53423,0.4466,1.1229,-1.768,1.2412,-2.4495,-1.7473,-0.33552,0.10252,0.60509,0.023092,-0.62646,0.47912,-0.16694,0.081247,0.0011916,1.18,0
1.0384,0.12749,0.18446,1.1099,0.4417,0.94528,-0.036715,0.35099,0.11895,-0.24329,0.57806,0.67473,-0.53423,0.4466,1.1229,-1.768,1.2412,-2.4495,-1.7473,-0.33552,0.10252,0.60509,0.023092,-0.62646,0.47912,-0.16694,0.081247,0.0011916,1.18,0
-1.4391,0.26763,3.5628,3.4815,-1.1601,1.7648,-0.55882,0.44202,0.34843,0.39325,-0.97216,0.51589,0.49719,-1.4839,-0.86713,-1.0202,1.0625,-0.35944,0.88061,-0.17314,0.12926,1.1293,-0.0069781,0.49734,0.13052,0.52567,-0.08895,0.11321,81.13,0
-1.0246,0.52229,1.7877,0.20267,-1.1408,-0.13783,-0.33656,0.6707,0.07167,-0.51898,0.68707,0.24902,-1.2486,0.34349,-0.2363,0.52867,-0.29131,0.84754,0.12947,-0.27897,0.31587,0.84756,0.14888,0.54979,-0.58513,0.32584,-0.068871,0.059713,50,0
-0.99718,0.22837,1.7153,-0.42007,0.56084,0.56473,0.84605,0.19749,-0.097202,-0.43935,1.3091,0.8597,-0.47639,-0.14235,-0.97492,-0.60695,0.005371,-0.99997,-0.7741,0.24429,-0.070241,0.015445,0.072651,-0.27227,-0.087682,0.13813,0.1259,-0.063022,86.43,0
-1.1657,1.4853,0.15642,0.92438,0.13175,0.99697,-0.16712,1.2626,-0.58484,-0.55337,0.13804,0.6908,-0.42053,0.97877,1.0978,-1.9126,1.781,-2.1205,-1.0235,-0.32111,0.31475,1.0466,0.1564,-0.62812,-0.70237,-0.22403,0.14542,0.1164,11.83,0
-1.186,-0.21881,1.101,-1.407,1.2618,-0.33771,1.1917,-0.42738,0.27668,-0.2154,-0.94297,-0.47371,0.061623,-0.41006,0.75438,0.28342,-0.90569,-0.73846,-0.45431,0.036974,-0.36283,-0.41882,0.5214,-0.92243,-0.13984,0.70979,-0.076249,-0.38394,49.95,0
-0.42719,0.74571,1.7618,-0.16513,0.058298,-0.21341,0.64732,0.073464,-0.29186,0.0648,1.5272,-0.13151,-1.6969,0.48212,0.58642,0.034541,-0.30628,-0.20603,-0.11894,0.052828,-0.20168,-0.43207,0.013164,0.16161,-0.40131,0.047423,0.10255,-0.11657,9.12,0
-0.62248,0.014881,1.0525,-1.6446,-0.53827,-0.83553,0.51723,-1.106,-1.3117,0.57747,0.89468,-0.6856,-1.8602,0.5107,-0.45234,-1.1456,-0.32395,1.4624,-0.986,-0.75658,0.41882,-0.76212,-0.09894,0.50297,-0.65525,0.74342,-0.020568,-0.11806,104.94,0
-0.29124,1.5157,1.5144,2.5184,0.58365,0.42556,0.59869,0.056754,-1.4756,0.82923,-1.2686,-0.42759,0.94638,0.07932,1.2875,0.28251,-0.42362,0.14728,1.2262,0.34823,-0.25266,-0.61306,-0.12641,-0.6367,-0.25569,0.019571,0.38258,0.19425,4.68,0
-1.7604,0.22192,0.57995,-1.4132,0.80488,-0.35332,0.86966,-0.031477,0.31774,-0.1183,-1.0537,-0.29684,0.13136,-0.17007,0.74879,0.41089,-0.74997,-0.7456,-0.48756,-0.1052,-0.40369,-0.47817,0.26114,-0.90329,-0.13071,0.71391,-0.028134,-0.41088,62.92,0
-0.59059,0.23525,2.3549,-2.2199,-0.24682,-0.83334,0.93443,-0.67016,1.0932,-0.53367,1.7201,0.11651,-1.2893,-0.18877,1.1927,-0.51938,-0.59953,0.6699,1.0876,0.13374,0.0062107,0.43137,-0.44162,0.55621,0.16622,-0.055005,-0.71498,-0.61212,18.31,0
-2.3744,0.59715,0.036656,-1.407,0.29969,-0.3411,0.62457,0.36983,0.34446,-0.045989,-1.1679,-0.12885,0.20499,0.071852,0.74098,0.53899,-0.59647,-0.73638,-0.5244,-0.17073,-0.42332,-0.5274,0.16298,-0.89411,-0.087018,0.71817,-0.011363,-0.43191,80,0
-0.65526,0.4099,1.2892,-0.32504,0.54567,-0.34981,0.64824,0.036063,0.078701,-0.82917,-1.7817,-0.41281,-0.62622,-0.11336,-0.71475,0.1207,-0.47428,-0.24059,0.040823,-0.034776,-0.15573,-0.47739,-0.12652,-0.44363,-0.012118,0.14317,0.049783,0.11828,32.51,0
-3.0077,0.92951,-0.42372,-1.393,0.082247,-0.51578,0.10471,0.82531,0.38545,0.064,-1.2931,0.0622,0.27111,0.32806,0.7241,0.63839,-0.43008,-0.72359,-0.56283,-0.15171,-0.40925,-0.58883,0.068045,-0.89087,-0.047641,0.71762,-0.054094,-0.42426,39.95,0
1.111,0.21535,0.37407,1.15,-0.32977,-0.89869,0.30991,-0.25528,-0.11066,-0.057579,-0.21796,0.60059,0.68638,0.26216,0.92268,0.13524,-0.49017,-0.39275,-0.31546,0.031672,-0.13256,-0.49387,-0.010782,0.38039,0.45621,-0.57235,0.010981,0.039295,68.74,0
-3.5918,1.3484,-0.99849,-1.4024,-0.59671,-0.3853,0.050621,1.2109,0.39026,0.10078,-1.4066,0.20676,0.34612,0.5595,0.71269,0.77502,-0.28559,-0.70168,-0.59612,-0.21212,-0.43207,-0.60711,0.17648,-0.8918,0.045145,0.72796,-0.032721,-0.45614,79,0
-0.888,0.91367,1.1461,0.65629,0.67727,-0.32621,0.88881,-0.34185,-0.52385,0.69044,1.1608,0.83157,0.86508,-0.018098,0.32862,-0.18082,-0.74937,0.55253,0.85298,0.14276,0.10783,0.66199,-0.0047131,0.031097,-0.14088,-0.3737,-0.15792,0.076529,5.9,0
-1.865,0.91087,1.7249,-1.7484,0.57894,-0.83253,1.9014,-1.914,2.1124,3.0144,2.024,-0.48157,-1.3909,-1.5997,0.15961,-0.056584,-1.5939,-0.21325,-0.44871,0.27488,-0.3186,0.073323,-0.061693,0.5472,-0.4668,0.40803,-2.3779,-1.2555,7.69,0
-0.8332,0.77879,2.6192,2.6129,-0.51694,0.55835,0.31687,0.20665,-0.7386,0.21434,-0.2952,0.10077,0.090683,-0.4303,0.027498,-0.33532,0.37885,-0.54243,-0.59564,-0.010894,0.18871,0.67861,-0.13315,0.63618,0.30933,0.27215,-0.078461,0.007344,79.91,0
-1.8973,0.95563,0.052543,1.2767,-3.3231,3.2299,1.0296,1.5156,-0.059627,-1.4614,-0.24668,0.92156,-0.19653,0.50596,0.70514,-1.3286,1.9151,-1.9354,-0.93002,-0.83263,0.12842,0.77608,0.47754,-0.60898,-1.1209,-0.41385,0.061399,-0.18796,552.18,0
1.1193,-0.66964,0.80381,-0.65169,-1.3957,-0.8007,-0.6016,0.01439,2.0199,-1.0675,-0.67274,0.11601,-1.1254,0.055688,1.4146,-0.39608,-0.090655,0.5044,0.46024,-0.06036,0.16369,0.54652,-0.17684,0.40256,0.5634,-0.53424,0.075047,0.042001,67.3,0
-0.79233,-0.84066,2.6105,-2.1963,-0.39696,-0.70736,-0.057934,-0.54868,-1.8701,1.0309,-0.56052,-0.27943,1.7085,-1.6064,-1.1051,-0.84902,0.37244,-0.5855,-0.23165,-0.046317,-0.52519,-0.77645,-0.13281,0.37666,0.2218,-0.5744,-0.41935,-0.27791,21.97,0
-0.48138,1.0034,0.90618,-0.42386,0.76067,0.37763,0.58737,0.13388,-0.20787,-0.24041,-1.4533,-0.5266,0.073845,0.08735,1.2306,0.31125,-0.62026,-0.32921,0.18764,0.082303,-0.27751,-0.7527,-0.14599,-1.3535,-0.095516,0.17581,0.14423,0.099683,4.99,0
1.3279,-0.73501,1.5024,-0.5441,-1.9094,-0.7125,-1.2928,-0.0027146,-0.24603,0.57252,0.0085469,-0.33659,0.67583,-0.67188,1.2539,1.5918,0.050392,-0.78511,-0.024286,0.11154,0.46109,1.3086,-0.046031,0.76437,0.28184,-0.063753,0.060406,0.037296,11.99,0
-4.2576,1.6495,-1.5912,-1.3743,-1.1801,-0.33104,-0.11799,1.592,0.416,0.15916,-1.5163,0.37406,0.42717,0.80387,0.71317,0.91579,-0.13402,-0.69334,-0.63957,-0.27198,-0.45257,-0.6717,0.0014223,-0.87638,0.070098,0.72958,-0.0029424,-0.4815,124.67,0
-5.1019,1.897,-3.458,-1.2775,-5.5178,2.0984,3.3296,1.251,0.2715,-0.30548,-1.4734,0.27291,0.64942,0.89981,0.87454,1.4718,-0.14479,-0.72552,-0.69894,-1.2705,-0.87174,-0.67888,-0.5559,-0.76166,0.066611,0.76723,0.73163,-0.86031,919.6,0
1.2872,-0.82468,1.3464,-0.52563,-1.833,-0.47771,-1.2242,0.014774,-0.25781,0.60216,-0.54235,0.0051503,0.86514,-0.46868,1.4562,-0.63562,-0.37055,1.5856,-1.1799,-0.37892,-0.14763,0.057765,0.052105,0.42875,-0.036979,1.1122,-0.0036781,0.03192,30.9,0
0.27072,-1.6153,1.055,1.6615,-1.7377,0.065894,-0.31398,0.089081,1.0698,-0.34864,-0.8539,-0.018243,-0.47834,-0.18996,0.96158,0.55716,-0.4595,0.64416,-0.70715,0.75499,0.47534,0.49608,-0.48219,0.41887,0.23596,-0.26519,-0.0010626,0.12013,459.39,0
-0.58986,0.93307,-0.26807,0.12524,2.397,3.8779,0.18999,0.96039,-0.23,0.29511,-0.59657,-0.11818,-0.21161,0.063381,0.17969,-0.60816,-0.15937,0.20308,1.4245,0.40134,-0.1544,-0.17483,-0.20137,1.0134,0.19441,-0.23176,0.54115,0.25537,37.13,0
1.2761,0.21147,0.143,0.37005,0.15475,-0.032255,-0.0030296,-0.038887,0.030715,-0.12189,-0.66776,0.4168,0.89145,0.12797,1.2958,0.23377,-0.47506,-0.77285,-0.16444,-0.068688,-0.27965,-0.7477,0.056808,-0.75946,0.27164,0.17476,-0.01077,0.0081037,1.98,0
-1.8223,1.2353,-0.3078,-1.8218,2.7625,3.6415,-0.34461,-1.5475,-0.13824,-0.46717,-0.46556,0.018662,-0.31123,0.27932,-0.047147,1.1206,-1.4579,0.10784,-1.4975,-0.85368,2.0808,-1.5919,0.32164,0.88926,0.15645,-0.96061,-0.035302,0.18232,15.89,0
-5.286,4.8473,-1.2904,-1.4278,-0.62153,-0.60469,0.43787,0.33638,3.5584,6.4278,1.4014,0.66717,0.31468,-1.8607,0.55854,0.31482,-0.70131,0.20609,-0.20824,2.9625,-0.9236,-1.1712,0.15087,-0.49332,1.0506,0.19486,2.4905,1.5754,8.95,0
0.60715,-0.95741,0.7615,1.5901,-1.1773,0.011232,-0.16699,0.15272,0.74286,-0.15102,0.72146,0.71009,-1.3294,0.1308,-1.1224,-0.1753,-0.059695,0.33636,0.15442,0.30471,0.16624,0.10068,-0.317,0.54378,0.48423,-0.33043,-0.0015454,0.062098,268.78,0
-0.23841,0.50926,1.952,0.77907,-0.37894,0.25114,-0.072412,0.22875,0.2109,-0.37381,-0.71586,-0.046922,-0.33402,-0.24598,0.62831,-0.78159,0.53619,-0.28309,0.68196,0.004606,0.21745,0.90378,-0.12135,0.14122,-0.61385,0.57592,0.19359,0.16513,2.99,0
-0.85381,0.12739,1.2673,0.67858,-1.0299,-0.48761,1.8361,-0.29857,-0.92213,-0.64566,-0.026261,0.029032,0.40748,0.23036,1.1276,-0.25672,0.0083754,-0.1174,0.42638,0.77614,0.25236,0.17972,0.47674,0.72471,0.5268,0.5027,-0.15947,0.0027612,322.44,0
-1.64,-0.47983,1.6136,2.998,-3.8038,5.0518,3.3153,-0.30379,0.6714,0.7441,-1.223,-0.64656,-0.37419,-1.7237,-1.3247,0.32496,-0.48551,1.3963,2.1569,0.12419,-0.36793,0.64189,-0.40578,-1.2687,0.49409,0.61097,0.60899,-0.41003,937.69,0
1.057,-0.64696,0.72917,-0.56926,-1.1743,-0.52762,-0.47168,0.051744,1.904,-1.1766,-0.16433,0.76098,-0.60895,-0.05213,1.006,-1.1685,0.48878,-0.34318,0.17603,-0.070137,0.18618,0.74309,-0.16362,0.45357,0.61548,-0.50856,0.089553,0.037617,69,0
-0.34371,1.1186,1.2934,0.064762,0.023481,-0.99274,0.69581,-0.064809,-0.37364,-0.5062,-0.23425,-0.15092,-0.01884,-0.40193,0.90891,0.38839,0.016678,-0.12233,-0.090106,0.10441,-0.26539,-0.70055,-0.01428,0.33062,-0.16544,0.072342,0.24488,0.098048,2.28,0
1.3162,-0.10559,-0.24648,-1.1857,-0.11957,-0.6134,0.0073585,-0.13679,0.84783,-0.78471,0.87553,1.2803,0.56855,0.4432,0.94148,-0.19345,-0.78912,0.78223,1.0829,-0.042238,0.093118,0.40457,-0.28255,-0.4568,0.89537,-0.56188,0.044794,0.0031806,7.21,0
1.1956,0.25886,0.6358,0.64126,-0.39508,-0.69467,0.034086,-0.12435,-0.0784,-0.12897,0.40723,0.90434,0.88117,0.15912,1.1893,-0.11516,-0.062658,-1.1769,-0.60459,-0.095421,-0.20125,-0.51692,0.1991,0.41255,0.12298,0.10194,-0.0078456,0.020214,1.29,0
1.2738,0.058009,-1.3124,-0.048969,2.2444,3.2962,-0.34262,0.76087,-0.15492,0.068385,-0.16182,0.029225,-0.020632,0.52819,1.106,0.37559,-0.92672,0.29254,-0.0028867,0.0089056,-0.017292,-0.18288,-0.14698,1.0047,0.84288,-0.31428,0.013744,0.015907,17.8,0
-0.64651,1.0042,1.6162,-0.099628,-0.12248,-0.67133,0.65618,0.0097551,-0.63596,-0.047364,1.5309,0.82408,0.14802,0.26696,0.1204,0.31946,-0.59333,0.044223,0.23208,0.093191,-0.14793,-0.42005,0.061424,0.521,-0.23885,0.030135,0.14048,0.10116,14.98,0
1.0271,-1.2725,0.67366,-0.74744,-1.2991,0.29366,-1.0542,0.2349,-0.57499,0.68073,1.2183,-0.24788,-0.24292,-0.10367,0.76717,1.5231,-0.00075168,-0.60443,0.23446,0.34588,0.52211,1.1019,-0.24875,-0.25941,0.29606,-0.030996,0.018465,0.033482,159,0
-0.884,-0.15076,2.2918,-0.26345,-0.81454,0.95584,0.097631,0.47405,0.13951,-0.72986,0.71106,0.095006,-1.0975,-0.059702,0.23456,-0.14219,0.19336,0.21785,1.1556,0.35875,0.070901,0.051832,0.1103,-0.26063,-0.097549,1.1554,-0.021199,0.062565,142.71,0
1.081,-0.25654,0.42697,0.91811,-0.74609,-0.72143,-0.0016517,-0.087443,0.64292,-0.19313,-0.87154,-0.18099,-1.2649,0.19543,-0.065775,-0.21518,0.10629,-0.5468,0.20131,-0.042024,-0.19915,-0.62673,-0.040729,0.38742,0.38314,0.26519,-0.045031,0.023695,84.39,0
-0.3786,0.27458,-0.12949,-2.6828,-0.73137,-0.22635,-0.0069493,-2.779,-0.23323,-0.58871,-1.3077,0.064598,0.083191,0.46469,0.8477,-1.5498,-0.31969,1.0867,-0.44444,-1.1338,1.4261,-2.7769,-0.46676,-0.7147,1.1367,-0.98199,0.35678,0.14844,182.95,0
-1.409,0.56349,3.3507,-0.43689,-1.1235,0.25635,-0.25339,-0.79581,1.422,-0.68159,-0.6808,1.3985,1.1149,-1.8946,-2.1891,-0.64021,0.33483,-0.83591,-0.07062,-0.028601,0.66559,0.17028,-0.23156,1.0672,0.27991,0.98826,-0.10595,-0.073779,23.27,0
-0.94089,1.0742,1.7594,-0.60145,0.10169,-0.18852,0.45576,-3.4607,0.44152,0.91782,0.87729,0.33827,0.64625,-0.82866,1.465,-0.91517,0.17167,-1.0541,0.2768,-0.20902,2.2701,-0.14352,0.15391,0.70093,-0.41324,1.374,-0.99616,-0.8363,9.99,0
1.2457,0.43888,0.31614,1.1076,-0.17845,-0.94109,0.28629,-0.29008,-0.16919,-0.01442,-0.2262,0.7213,1.0033,0.18886,0.80965,0.0030674,-0.4852,-0.27361,-0.37564,-0.079776,0.038621,0.20821,-0.11148,0.41991,0.72235,-0.33145,0.020337,0.022443,4.19,0
-6.0932,-12.114,-5.695,3.2944,-1.4138,4.776,4.8084,-0.2282,-0.5259,-1.7249,-0.36282,0.28616,0.48784,1.26,0.6604,0.45526,-0.49764,0.79227,-0.97844,7.7442,2.2288,-2.264,-3.5534,1.2153,-0.40607,-0.65338,-0.71122,0.6729,3828,0
1.0002,-0.29523,1.3083,1.2578,-0.96753,0.46024,-0.78185,0.42442,0.79091,-0.054855,1.1094,0.69268,-1.2892,0.11976,-0.15141,-0.01814,-0.077953,0.068765,-0.35732,-0.18316,0.03273,0.17964,0.028786,0.20349,0.23499,-0.40846,0.072615,0.028892,35.97,0
1.1751,0.40826,0.55215,1.2551,-0.19666,-0.56561,0.13397,-0.1462,-0.21415,-0.01131,0.29072,0.97574,1.118,0.14479,1.038,-0.29253,-0.14218,-0.76722,-0.96271,-0.11644,0.13059,0.52364,-0.050125,0.44813,0.59787,-0.27507,0.043308,0.023924,1,0
-0.30631,0.99127,1.4145,0.85524,0.33428,-0.72826,1.0588,-0.46984,-0.53472,0.083451,-0.3259,0.10477,0.61733,-0.020761,0.98962,-0.44197,-0.33703,0.0032179,0.43769,0.090118,0.12801,0.58033,-0.20214,0.41611,-0.27183,-0.37757,-0.11364,-0.052283,24.57,0
1.1751,0.66134,-0.47748,1.1025,0.54333,-0.24678,0.16523,0.027018,-0.42314,-0.57407,1.8534,0.87053,0.49657,-1.251,0.59874,0.56782,0.76816,0.67215,-0.57459,-0.069415,-0.0030706,0.093738,-0.15435,-0.4251,0.65244,-0.2968,0.051425,0.041876,1,0
-0.81716,0.54801,1.9874,2.3476,0.036888,1.5095,0.69296,0.50896,-1.2543,0.17445,1.104,0.30974,-0.83795,0.21418,-0.52774,-0.42232,0.39534,-0.71397,-0.21707,0.23386,-0.047336,-0.32423,0.23198,-0.33525,0.16193,0.014694,-0.028691,-0.015257,148.43,0
1.2061,-0.12488,0.11894,0.023735,-0.54909,-0.94992,0.07085,-0.12588,0.13679,-0.071309,1.2907,0.73215,-0.84132,0.50267,-0.4969,-0.16495,-0.064147,-0.24769,0.57781,-0.084244,-0.018185,-0.018454,-0.084514,0.62774,0.45642,1.0916,-0.10797,-0.013592,25.8,0
-1.2768,-0.90356,1.4771,-2.5826,0.63598,-0.86654,1.1381,-0.92461,-0.2215,0.096649,0.9826,0.73727,0.52146,-0.62592,-0.56418,-2.4449,-0.53363,1.5774,0.10092,-0.43108,-0.48212,-0.18252,-0.6141,0.03765,0.79308,-0.72471,-0.61649,-0.48598,110.4,0
-0.59193,0.11127,0.69913,-1.5361,1.1932,0.6489,0.79671,0.016904,0.78966,-1.2462,0.55535,1.089,0.36177,-0.02152,1.4339,-2.6271,1.1768,-2.1577,-0.56709,-0.1763,0.20596,1.2162,0.093396,-0.90031,-0.42397,-0.60786,0.017705,-0.076746,13.95,0
